Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Status
luminous-iltt-32060,Luminous ILTT 32060,"<p><strong>Authorized Luminous Dealer</strong> — 100% Genuine with Pan-India Warranty</p>
<h3>Why Inverlast?</h3>
<p>Luminous Inverlast is the heavy-duty battery series for homes and small businesses needing extended backup. Built for high performance, long life, and reliability.</p>
<ul> <li><strong>Tubular technology</strong> — Industry-leading durability</li> <li><strong>High charge acceptance</strong> — Faster recharging</li> <li><strong>Long backup duration</strong> — Perfect for 4-8 hour power cuts</li> <li><strong>BIS certified</strong> — Quality assured</li> <li><strong>Robust build</strong> — Designed for Indian conditions</li> <li><strong>36-60 Months Warranty</strong> (as per model)</li>
</ul>
<h3>Best For</h3>
<p>Large homes, shops, clinics, small offices needing dependable long-backup power.</p>
<h3>What's in the Box</h3>
<ul> <li>1 × ILTT 32060 Battery</li> <li>1 × Warranty card (Luminous official)</li> <li>1 × User manual</li>
</ul>
<h3>About Garg Electronics</h3>
<p>Garg Electronics is a Brand of Garg Furniture House (GSTIN: 03AFMPK5134N1Z9) — an <strong>authorized online dealer of Luminous Power Technologies</strong>. We dispatch directly from our authorized store in Kotkapura, Punjab with the original Luminous factory seal, warranty card, and complete paperwork. Your warranty is serviced through Luminous's official pan-India network of 500+ service centers.</p>
<h3>Delivery & Payment</h3>
<ul> <li>✓ Pan-India Delivery via Shiprocket</li> <li>✓ Prepaid via Razorpay (UPI / Cards / Netbanking / Wallets / EMI)</li> <li>✓ COD available with 10% advance (balance on delivery)</li> <li>✓ Free shipping on orders above ₹5,000</li>
</ul>
<h3>Installation Support</h3>
<p>Free installation by Luminous's authorized service partner in your city — register your product at luminousindia.com/warranty-registration after delivery.</p>",Luminous,Electronics > Electrical Supplies > Batteries,Batteries,"Luminous, Authorized Dealer, Batteries, Inverlast, Genuine Products, Pan-India Warranty",TRUE,Title,Default Title,,,,,LUM-ILTT-32060,25000,shopify,10,deny,manual,34000,,TRUE,TRUE,,https://lumprodsta.blob.core.windows.net/prodcontainer/Images/aec212c6-be7c-45f8-823e-51ceda4d8bcd_ILTT.png,1,Luminous ILTT 32060 - Official Luminous Product,FALSE,Luminous ILTT 32060 — Authorized Dealer | Garg Electronics,"Buy genuine Luminous ILTT 32060 online from Garg Electronics, authorized Luminous dealer. Pan-India warranty, free shipping, cash on delivery available. Direct dispatch from authorized store.",Electronics > Electrical Supplies > Batteries,unisex,adult,LUM-ILTT-32060,new,FALSE,,g,,,TRUE,34000,,active
luminous-evo-d-700,Luminous EVO D 700,"<p><strong>Authorized Luminous Dealer</strong> — 100% Genuine with Pan-India Warranty</p>
<h3>Why EVO D Series?</h3>
<p>The EVO D series is Luminous's reliable and affordable home inverter range — perfect for small-to-medium Indian homes facing frequent power cuts. Designed for simplicity, durability, and peace of mind.</p>
<ul> <li><strong>Digital display</strong> — Easy monitoring of battery and backup status</li> <li><strong>Smart battery management</strong> — Extends battery life</li> <li><strong>Compact design</strong> — Fits easily in any corner of your home</li> <li><strong>Low harmonic distortion</strong> — Safe for TVs, fridges, computers</li> <li><strong>Overload & short circuit protection</strong></li> <li><strong>2-Year Luminous Warranty</strong></li>
</ul>
<h3>Best For</h3>
<p>1 BHK to 2 BHK homes needing reliable backup for fans, lights, TV, fridge, and basic appliances.</p>
<h3>What's in the Box</h3>
<ul> <li>1 × EVO D 700 Inverter unit</li> <li>1 × Warranty card (Luminous official)</li> <li>1 × User manual</li>
</ul>
<h3>About Garg Electronics</h3>
<p>Garg Electronics is a Brand of Garg Furniture House (GSTIN: 03AFMPK5134N1Z9) — an <strong>authorized online dealer of Luminous Power Technologies</strong>. We dispatch directly from our authorized store in Kotkapura, Punjab with the original Luminous factory seal, warranty card, and complete paperwork. Your warranty is serviced through Luminous's official pan-India network of 500+ service centers.</p>
<h3>Delivery & Payment</h3>
<ul> <li>✓ Pan-India Delivery via Shiprocket</li> <li>✓ Prepaid via Razorpay (UPI / Cards / Netbanking / Wallets / EMI)</li> <li>✓ COD available with 10% advance (balance on delivery)</li> <li>✓ Free shipping on orders above ₹5,000</li>
</ul>
<h3>Installation Support</h3>
<p>Free installation by Luminous's authorized service partner in your city — register your product at luminousindia.com/warranty-registration after delivery.</p>",Luminous,Electronics > Electrical Supplies > Power,Inverters,"Luminous, Authorized Dealer, Inverters, EVO D Home Inverters, Genuine Products, Pan-India Warranty",TRUE,Title,Default Title,,,,,LUM-EVO-D-700,8000,shopify,10,deny,manual,5899,5900,TRUE,TRUE,,https://lumprodsta.blob.core.windows.net/prodcontainer/Images/11ac0fa8-666c-419e-b44f-4b32bb4db587_evo-d-700.png,1,Luminous EVO D 700 - Official Luminous Product,FALSE,Luminous EVO D 700 — Authorized Dealer | Garg Electronics,"Buy genuine Luminous EVO D 700 online from Garg Electronics, authorized Luminous dealer. Pan-India warranty, free shipping, cash on delivery available. Direct dispatch from authorized store.",Electronics > Electrical Supplies > Power,unisex,adult,LUM-EVO-D-700,new,FALSE,,g,,,TRUE,5899,5900,active
luminous-evo-d-800,Luminous EVO D 800,"<p><strong>Authorized Luminous Dealer</strong> — 100% Genuine with Pan-India Warranty</p>
<h3>Why EVO D Series?</h3>
<p>The EVO D series is Luminous's reliable and affordable home inverter range — perfect for small-to-medium Indian homes facing frequent power cuts. Designed for simplicity, durability, and peace of mind.</p>
<ul> <li><strong>Digital display</strong> — Easy monitoring of battery and backup status</li> <li><strong>Smart battery management</strong> — Extends battery life</li> <li><strong>Compact design</strong> — Fits easily in any corner of your home</li> <li><strong>Low harmonic distortion</strong> — Safe for TVs, fridges, computers</li> <li><strong>Overload & short circuit protection</strong></li> <li><strong>2-Year Luminous Warranty</strong></li>
</ul>
<h3>Best For</h3>
<p>1 BHK to 2 BHK homes needing reliable backup for fans, lights, TV, fridge, and basic appliances.</p>
<h3>What's in the Box</h3>
<ul> <li>1 × EVO D 800 Inverter unit</li> <li>1 × Warranty card (Luminous official)</li> <li>1 × User manual</li>
</ul>
<h3>About Garg Electronics</h3>
<p>Garg Electronics is a Brand of Garg Furniture House (GSTIN: 03AFMPK5134N1Z9) — an <strong>authorized online dealer of Luminous Power Technologies</strong>. We dispatch directly from our authorized store in Kotkapura, Punjab with the original Luminous factory seal, warranty card, and complete paperwork. Your warranty is serviced through Luminous's official pan-India network of 500+ service centers.</p>
<h3>Delivery & Payment</h3>
<ul> <li>✓ Pan-India Delivery via Shiprocket</li> <li>✓ Prepaid via Razorpay (UPI / Cards / Netbanking / Wallets / EMI)</li> <li>✓ COD available with 10% advance (balance on delivery)</li> <li>✓ Free shipping on orders above ₹5,000</li>
</ul>
<h3>Installation Support</h3>
<p>Free installation by Luminous's authorized service partner in your city — register your product at luminousindia.com/warranty-registration after delivery.</p>",Luminous,Electronics > Electrical Supplies > Power,Inverters,"Luminous, Authorized Dealer, Inverters, EVO D Home Inverters, Genuine Products, Pan-India Warranty",TRUE,Title,Default Title,,,,,LUM-EVO-D-800,8000,shopify,10,deny,manual,4799,6200,TRUE,TRUE,,https://lumprodsta.blob.core.windows.net/prodcontainer/Images/2bec6281-273c-4e9c-85e7-20592768845c_evo-d-800.png,1,Luminous EVO D 800 - Official Luminous Product,FALSE,Luminous EVO D 800 — Authorized Dealer | Garg Electronics,"Buy genuine Luminous EVO D 800 online from Garg Electronics, authorized Luminous dealer. Pan-India warranty, free shipping, cash on delivery available. Direct dispatch from authorized store.",Electronics > Electrical Supplies > Power,unisex,adult,LUM-EVO-D-800,new,FALSE,,g,,,TRUE,4799,6200,active
luminous-evo-d-900,Luminous EVO D 900,"<p><strong>Authorized Luminous Dealer</strong> — 100% Genuine with Pan-India Warranty</p>
<h3>Why EVO D Series?</h3>
<p>The EVO D series is Luminous's reliable and affordable home inverter range — perfect for small-to-medium Indian homes facing frequent power cuts. Designed for simplicity, durability, and peace of mind.</p>
<ul> <li><strong>Digital display</strong> — Easy monitoring of battery and backup status</li> <li><strong>Smart battery management</strong> — Extends battery life</li> <li><strong>Compact design</strong> — Fits easily in any corner of your home</li> <li><strong>Low harmonic distortion</strong> — Safe for TVs, fridges, computers</li> <li><strong>Overload & short circuit protection</strong></li> <li><strong>2-Year Luminous Warranty</strong></li>
</ul>
<h3>Best For</h3>
<p>1 BHK to 2 BHK homes needing reliable backup for fans, lights, TV, fridge, and basic appliances.</p>
<h3>What's in the Box</h3>
<ul> <li>1 × EVO D 900 Inverter unit</li> <li>1 × Warranty card (Luminous official)</li> <li>1 × User manual</li>
</ul>
<h3>About Garg Electronics</h3>
<p>Garg Electronics is a Brand of Garg Furniture House (GSTIN: 03AFMPK5134N1Z9) — an <strong>authorized online dealer of Luminous Power Technologies</strong>. We dispatch directly from our authorized store in Kotkapura, Punjab with the original Luminous factory seal, warranty card, and complete paperwork. Your warranty is serviced through Luminous's official pan-India network of 500+ service centers.</p>
<h3>Delivery & Payment</h3>
<ul> <li>✓ Pan-India Delivery via Shiprocket</li> <li>✓ Prepaid via Razorpay (UPI / Cards / Netbanking / Wallets / EMI)</li> <li>✓ COD available with 10% advance (balance on delivery)</li> <li>✓ Free shipping on orders above ₹5,000</li>
</ul>
<h3>Installation Support</h3>
<p>Free installation by Luminous's authorized service partner in your city — register your product at luminousindia.com/warranty-registration after delivery.</p>",Luminous,Electronics > Electrical Supplies > Power,Inverters,"Luminous, Authorized Dealer, Inverters, EVO D Home Inverters, Genuine Products, Pan-India Warranty",TRUE,Title,Default Title,,,,,LUM-EVO-D-900,8000,shopify,10,deny,manual,6699,6700,TRUE,TRUE,,https://lumprodsta.blob.core.windows.net/prodcontainer/Images/dc1af72b-84b6-4209-b29d-8d97580a9230_evo-d-900.png,1,Luminous EVO D 900 - Official Luminous Product,FALSE,Luminous EVO D 900 — Authorized Dealer | Garg Electronics,"Buy genuine Luminous EVO D 900 online from Garg Electronics, authorized Luminous dealer. Pan-India warranty, free shipping, cash on delivery available. Direct dispatch from authorized store.",Electronics > Electrical Supplies > Power,unisex,adult,LUM-EVO-D-900,new,FALSE,,g,,,TRUE,6699,6700,active
luminous-evo-d-1050,Luminous EVO D 1050,"<p><strong>Authorized Luminous Dealer</strong> — 100% Genuine with Pan-India Warranty</p>
<h3>Why EVO D Series?</h3>
<p>The EVO D series is Luminous's reliable and affordable home inverter range — perfect for small-to-medium Indian homes facing frequent power cuts. Designed for simplicity, durability, and peace of mind.</p>
<ul> <li><strong>Digital display</strong> — Easy monitoring of battery and backup status</li> <li><strong>Smart battery management</strong> — Extends battery life</li> <li><strong>Compact design</strong> — Fits easily in any corner of your home</li> <li><strong>Low harmonic distortion</strong> — Safe for TVs, fridges, computers</li> <li><strong>Overload & short circuit protection</strong></li> <li><strong>2-Year Luminous Warranty</strong></li>
</ul>
<h3>Best For</h3>
<p>1 BHK to 2 BHK homes needing reliable backup for fans, lights, TV, fridge, and basic appliances.</p>
<h3>What's in the Box</h3>
<ul> <li>1 × EVO D 1050 Inverter unit</li> <li>1 × Warranty card (Luminous official)</li> <li>1 × User manual</li>
</ul>
<h3>About Garg Electronics</h3>
<p>Garg Electronics is a Brand of Garg Furniture House (GSTIN: 03AFMPK5134N1Z9) — an <strong>authorized online dealer of Luminous Power Technologies</strong>. We dispatch directly from our authorized store in Kotkapura, Punjab with the original Luminous factory seal, warranty card, and complete paperwork. Your warranty is serviced through Luminous's official pan-India network of 500+ service centers.</p>
<h3>Delivery & Payment</h3>
<ul> <li>✓ Pan-India Delivery via Shiprocket</li> <li>✓ Prepaid via Razorpay (UPI / Cards / Netbanking / Wallets / EMI)</li> <li>✓ COD available with 10% advance (balance on delivery)</li> <li>✓ Free shipping on orders above ₹5,000</li>
</ul>
<h3>Installation Support</h3>
<p>Free installation by Luminous's authorized service partner in your city — register your product at luminousindia.com/warranty-registration after delivery.</p>",Luminous,Electronics > Electrical Supplies > Power,Inverters,"Luminous, Authorized Dealer, Inverters, EVO D Home Inverters, Genuine Products, Pan-India Warranty",TRUE,Title,Default Title,,,,,LUM-EVO-D-1050,8000,shopify,10,deny,manual,5499,8550,TRUE,TRUE,,https://lumprodsta.blob.core.windows.net/prodcontainer/Images/72efd899-6ff2-41be-994f-087992922ed0_evo-d-1050.png,1,Luminous EVO D 1050 - Official Luminous Product,FALSE,Luminous EVO D 1050 — Authorized Dealer | Garg Electronics,"Buy genuine Luminous EVO D 1050 online from Garg Electronics, authorized Luminous dealer. Pan-India warranty, free shipping, cash on delivery available. Direct dispatch from authorized store.",Electronics > Electrical Supplies > Power,unisex,adult,LUM-EVO-D-1050,new,FALSE,,g,,,TRUE,5499,8550,active
luminous-evo-d-1250,Luminous EVO D 1250,"<p><strong>Authorized Luminous Dealer</strong> — 100% Genuine with Pan-India Warranty</p>
<h3>Why EVO D Series?</h3>
<p>The EVO D series is Luminous's reliable and affordable home inverter range — perfect for small-to-medium Indian homes facing frequent power cuts. Designed for simplicity, durability, and peace of mind.</p>
<ul> <li><strong>Digital display</strong> — Easy monitoring of battery and backup status</li> <li><strong>Smart battery management</strong> — Extends battery life</li> <li><strong>Compact design</strong> — Fits easily in any corner of your home</li> <li><strong>Low harmonic distortion</strong> — Safe for TVs, fridges, computers</li> <li><strong>Overload & short circuit protection</strong></li> <li><strong>2-Year Luminous Warranty</strong></li>
</ul>
<h3>Best For</h3>
<p>1 BHK to 2 BHK homes needing reliable backup for fans, lights, TV, fridge, and basic appliances.</p>
<h3>What's in the Box</h3>
<ul> <li>1 × EVO D 1250 Inverter unit</li> <li>1 × Warranty card (Luminous official)</li> <li>1 × User manual</li>
</ul>
<h3>About Garg Electronics</h3>
<p>Garg Electronics is a Brand of Garg Furniture House (GSTIN: 03AFMPK5134N1Z9) — an <strong>authorized online dealer of Luminous Power Technologies</strong>. We dispatch directly from our authorized store in Kotkapura, Punjab with the original Luminous factory seal, warranty card, and complete paperwork. Your warranty is serviced through Luminous's official pan-India network of 500+ service centers.</p>
<h3>Delivery & Payment</h3>
<ul> <li>✓ Pan-India Delivery via Shiprocket</li> <li>✓ Prepaid via Razorpay (UPI / Cards / Netbanking / Wallets / EMI)</li> <li>✓ COD available with 10% advance (balance on delivery)</li> <li>✓ Free shipping on orders above ₹5,000</li>
</ul>
<h3>Installation Support</h3>
<p>Free installation by Luminous's authorized service partner in your city — register your product at luminousindia.com/warranty-registration after delivery.</p>",Luminous,Electronics > Electrical Supplies > Power,Inverters,"Luminous, Authorized Dealer, Inverters, EVO D Home Inverters, Genuine Products, Pan-India Warranty",TRUE,Title,Default Title,,,,,LUM-EVO-D-1250,8000,shopify,10,deny,manual,6699,9550,TRUE,TRUE,,https://lumprodsta.blob.core.windows.net/prodcontainer/Images/c7f89d59-9b72-4967-ab24-968cb6e48608_evo-d-1250.png,1,Luminous EVO D 1250 - Official Luminous Product,FALSE,Luminous EVO D 1250 — Authorized Dealer | Garg Electronics,"Buy genuine Luminous EVO D 1250 online from Garg Electronics, authorized Luminous dealer. Pan-India warranty, free shipping, cash on delivery available. Direct dispatch from authorized store.",Electronics > Electrical Supplies > Power,unisex,adult,LUM-EVO-D-1250,new,FALSE,,g,,,TRUE,6699,9550,active
luminous-evo-d-2300,Luminous EVO D 2300,"<p><strong>Authorized Luminous Dealer</strong> — 100% Genuine with Pan-India Warranty</p>
<h3>Why EVO D Series?</h3>
<p>The EVO D series is Luminous's reliable and affordable home inverter range — perfect for small-to-medium Indian homes facing frequent power cuts. Designed for simplicity, durability, and peace of mind.</p>
<ul> <li><strong>Digital display</strong> — Easy monitoring of battery and backup status</li> <li><strong>Smart battery management</strong> — Extends battery life</li> <li><strong>Compact design</strong> — Fits easily in any corner of your home</li> <li><strong>Low harmonic distortion</strong> — Safe for TVs, fridges, computers</li> <li><strong>Overload & short circuit protection</strong></li> <li><strong>2-Year Luminous Warranty</strong></li>
</ul>
<h3>Best For</h3>
<p>1 BHK to 2 BHK homes needing reliable backup for fans, lights, TV, fridge, and basic appliances.</p>
<h3>What's in the Box</h3>
<ul> <li>1 × EVO D 2300 Inverter unit</li> <li>1 × Warranty card (Luminous official)</li> <li>1 × User manual</li>
</ul>
<h3>About Garg Electronics</h3>
<p>Garg Electronics is a Brand of Garg Furniture House (GSTIN: 03AFMPK5134N1Z9) — an <strong>authorized online dealer of Luminous Power Technologies</strong>. We dispatch directly from our authorized store in Kotkapura, Punjab with the original Luminous factory seal, warranty card, and complete paperwork. Your warranty is serviced through Luminous's official pan-India network of 500+ service centers.</p>
<h3>Delivery & Payment</h3>
<ul> <li>✓ Pan-India Delivery via Shiprocket</li> <li>✓ Prepaid via Razorpay (UPI / Cards / Netbanking / Wallets / EMI)</li> <li>✓ COD available with 10% advance (balance on delivery)</li> <li>✓ Free shipping on orders above ₹5,000</li>
</ul>
<h3>Installation Support</h3>
<p>Free installation by Luminous's authorized service partner in your city — register your product at luminousindia.com/warranty-registration after delivery.</p>",Luminous,Electronics > Electrical Supplies > Power,Inverters,"Luminous, Authorized Dealer, Inverters, EVO D Home Inverters, Genuine Products, Pan-India Warranty",TRUE,Title,Default Title,,,,,LUM-EVO-D-2300,8000,shopify,10,deny,manual,10699,17500,TRUE,TRUE,,https://lumprodsta.blob.core.windows.net/prodcontainer/Images/dbc7d3db-1192-4713-abd1-7e0c5f4dc40c_evo-d-2300.png,1,Luminous EVO D 2300 - Official Luminous Product,FALSE,Luminous EVO D 2300 — Authorized Dealer | Garg Electronics,"Buy genuine Luminous EVO D 2300 online from Garg Electronics, authorized Luminous dealer. Pan-India warranty, free shipping, cash on delivery available. Direct dispatch from authorized store.",Electronics > Electrical Supplies > Power,unisex,adult,LUM-EVO-D-2300,new,FALSE,,g,,,TRUE,10699,17500,active
luminous-evo-s-750,Luminous EVO S 750,"<p><strong>Authorized Luminous Dealer</strong> — 100% Genuine with Pan-India Warranty</p>
<h3>Why EVO S Series?</h3>
<p>The EVO S series offers pure sine wave output — recommended for homes with sensitive electronics. Quieter operation, better appliance longevity, and optimal efficiency.</p>
<ul> <li><strong>Pure Sine Wave output</strong> — Grid-like electricity, safe for all appliances</li> <li><strong>Silent operation</strong> — No humming from fans, bulbs, or TVs</li> <li><strong>Smart digital display</strong> — Live battery & backup time</li> <li><strong>Eco + UPS mode</strong> — Flexible operation for different needs</li> <li><strong>Supports Flat, Tubular, and SMF batteries</strong></li> <li><strong>2-Year Luminous Warranty</strong></li>
</ul>
<h3>Best For</h3>
<p>Families with modern appliances — refrigerators, microwaves, mixer grinders, computers, TVs, LED lighting.</p>
<h3>What's in the Box</h3>
<ul> <li>1 × EVO S 750 Inverter unit</li> <li>1 × Warranty card (Luminous official)</li> <li>1 × User manual</li>
</ul>
<h3>About Garg Electronics</h3>
<p>Garg Electronics is a Brand of Garg Furniture House (GSTIN: 03AFMPK5134N1Z9) — an <strong>authorized online dealer of Luminous Power Technologies</strong>. We dispatch directly from our authorized store in Kotkapura, Punjab with the original Luminous factory seal, warranty card, and complete paperwork. Your warranty is serviced through Luminous's official pan-India network of 500+ service centers.</p>
<h3>Delivery & Payment</h3>
<ul> <li>✓ Pan-India Delivery via Shiprocket</li> <li>✓ Prepaid via Razorpay (UPI / Cards / Netbanking / Wallets / EMI)</li> <li>✓ COD available with 10% advance (balance on delivery)</li> <li>✓ Free shipping on orders above ₹5,000</li>
</ul>
<h3>Installation Support</h3>
<p>Free installation by Luminous's authorized service partner in your city — register your product at luminousindia.com/warranty-registration after delivery.</p>",Luminous,Electronics > Electrical Supplies > Power,Inverters,"Luminous, Authorized Dealer, Inverters, EVO S Home Inverters, Genuine Products, Pan-India Warranty",TRUE,Title,Default Title,,,,,LUM-EVO-S-750,8000,shopify,10,deny,manual,7189,7190,TRUE,TRUE,,https://lumprodsta.blob.core.windows.net/prodcontainer/Images/e9e99207-44f3-468c-b7da-b5351bdef167_evo-s-750.png,1,Luminous EVO S 750 - Official Luminous Product,FALSE,Luminous EVO S 750 — Authorized Dealer | Garg Electronics,"Buy genuine Luminous EVO S 750 online from Garg Electronics, authorized Luminous dealer. Pan-India warranty, free shipping, cash on delivery available. Direct dispatch from authorized store.",Electronics > Electrical Supplies > Power,unisex,adult,LUM-EVO-S-750,new,FALSE,,g,,,TRUE,7189,7190,active
luminous-evo-s-850,Luminous EVO S 850,"<p><strong>Authorized Luminous Dealer</strong> — 100% Genuine with Pan-India Warranty</p>
<h3>Why EVO S Series?</h3>
<p>The EVO S series offers pure sine wave output — recommended for homes with sensitive electronics. Quieter operation, better appliance longevity, and optimal efficiency.</p>
<ul> <li><strong>Pure Sine Wave output</strong> — Grid-like electricity, safe for all appliances</li> <li><strong>Silent operation</strong> — No humming from fans, bulbs, or TVs</li> <li><strong>Smart digital display</strong> — Live battery & backup time</li> <li><strong>Eco + UPS mode</strong> — Flexible operation for different needs</li> <li><strong>Supports Flat, Tubular, and SMF batteries</strong></li> <li><strong>2-Year Luminous Warranty</strong></li>
</ul>
<h3>Best For</h3>
<p>Families with modern appliances — refrigerators, microwaves, mixer grinders, computers, TVs, LED lighting.</p>
<h3>What's in the Box</h3>
<ul> <li>1 × EVO S 850 Inverter unit</li> <li>1 × Warranty card (Luminous official)</li> <li>1 × User manual</li>
</ul>
<h3>About Garg Electronics</h3>
<p>Garg Electronics is a Brand of Garg Furniture House (GSTIN: 03AFMPK5134N1Z9) — an <strong>authorized online dealer of Luminous Power Technologies</strong>. We dispatch directly from our authorized store in Kotkapura, Punjab with the original Luminous factory seal, warranty card, and complete paperwork. Your warranty is serviced through Luminous's official pan-India network of 500+ service centers.</p>
<h3>Delivery & Payment</h3>
<ul> <li>✓ Pan-India Delivery via Shiprocket</li> <li>✓ Prepaid via Razorpay (UPI / Cards / Netbanking / Wallets / EMI)</li> <li>✓ COD available with 10% advance (balance on delivery)</li> <li>✓ Free shipping on orders above ₹5,000</li>
</ul>
<h3>Installation Support</h3>
<p>Free installation by Luminous's authorized service partner in your city — register your product at luminousindia.com/warranty-registration after delivery.</p>",Luminous,Electronics > Electrical Supplies > Power,Inverters,"Luminous, Authorized Dealer, Inverters, EVO S Home Inverters, Genuine Products, Pan-India Warranty",TRUE,Title,Default Title,,,,,LUM-EVO-S-850,8000,shopify,10,deny,manual,7539,7540,TRUE,TRUE,,https://lumprodsta.blob.core.windows.net/prodcontainer/Images/52a170a0-59e5-438e-9ff0-cf3f40ea17a8_evo-s-850.png,1,Luminous EVO S 850 - Official Luminous Product,FALSE,Luminous EVO S 850 — Authorized Dealer | Garg Electronics,"Buy genuine Luminous EVO S 850 online from Garg Electronics, authorized Luminous dealer. Pan-India warranty, free shipping, cash on delivery available. Direct dispatch from authorized store.",Electronics > Electrical Supplies > Power,unisex,adult,LUM-EVO-S-850,new,FALSE,,g,,,TRUE,7539,7540,active
luminous-evo-s-1050,Luminous EVO S 1050,"<p><strong>Authorized Luminous Dealer</strong> — 100% Genuine with Pan-India Warranty</p>
<h3>Why EVO S Series?</h3>
<p>The EVO S series offers pure sine wave output — recommended for homes with sensitive electronics. Quieter operation, better appliance longevity, and optimal efficiency.</p>
<ul> <li><strong>Pure Sine Wave output</strong> — Grid-like electricity, safe for all appliances</li> <li><strong>Silent operation</strong> — No humming from fans, bulbs, or TVs</li> <li><strong>Smart digital display</strong> — Live battery & backup time</li> <li><strong>Eco + UPS mode</strong> — Flexible operation for different needs</li> <li><strong>Supports Flat, Tubular, and SMF batteries</strong></li> <li><strong>2-Year Luminous Warranty</strong></li>
</ul>
<h3>Best For</h3>
<p>Families with modern appliances — refrigerators, microwaves, mixer grinders, computers, TVs, LED lighting.</p>
<h3>What's in the Box</h3>
<ul> <li>1 × EVO S 1050 Inverter unit</li> <li>1 × Warranty card (Luminous official)</li> <li>1 × User manual</li>
</ul>
<h3>About Garg Electronics</h3>
<p>Garg Electronics is a Brand of Garg Furniture House (GSTIN: 03AFMPK5134N1Z9) — an <strong>authorized online dealer of Luminous Power Technologies</strong>. We dispatch directly from our authorized store in Kotkapura, Punjab with the original Luminous factory seal, warranty card, and complete paperwork. Your warranty is serviced through Luminous's official pan-India network of 500+ service centers.</p>
<h3>Delivery & Payment</h3>
<ul> <li>✓ Pan-India Delivery via Shiprocket</li> <li>✓ Prepaid via Razorpay (UPI / Cards / Netbanking / Wallets / EMI)</li> <li>✓ COD available with 10% advance (balance on delivery)</li> <li>✓ Free shipping on orders above ₹5,000</li>
</ul>
<h3>Installation Support</h3>
<p>Free installation by Luminous's authorized service partner in your city — register your product at luminousindia.com/warranty-registration after delivery.</p>",Luminous,Electronics > Electrical Supplies > Power,Inverters,"Luminous, Authorized Dealer, Inverters, EVO S Home Inverters, Genuine Products, Pan-India Warranty",TRUE,Title,Default Title,,,,,LUM-EVO-S-1050,8000,shopify,10,deny,manual,6499,9690,TRUE,TRUE,,https://lumprodsta.blob.core.windows.net/prodcontainer/Images/9656775d-f94b-4e6d-8e23-d44567639d43_evo-s-1050.png,1,Luminous EVO S 1050 - Official Luminous Product,FALSE,Luminous EVO S 1050 — Authorized Dealer | Garg Electronics,"Buy genuine Luminous EVO S 1050 online from Garg Electronics, authorized Luminous dealer. Pan-India warranty, free shipping, cash on delivery available. Direct dispatch from authorized store.",Electronics > Electrical Supplies > Power,unisex,adult,LUM-EVO-S-1050,new,FALSE,,g,,,TRUE,6499,9690,active
